x,y,z,
-9.614690673,0.000000000,23.797194485,
-9.428778292,0.000000000,23.936348169,
-9.241227979,0.000000000,24.074221952,
-9.052054845,0.000000000,24.210820453,
-8.861271862,0.000000000,24.346144347,
-8.668889882,0.000000000,24.480189842,
-8.474917670,0.000000000,24.612948085,
-8.279361986,0.000000000,24.744404667,
-8.082227652,0.000000000,24.874538987,
-7.883517664,0.000000000,25.003323648,
-7.683233344,0.000000000,25.130723903,
-7.481374482,0.000000000,25.256696975,
-7.277939534,0.000000000,25.381191453,
-7.072925841,0.000000000,25.504146649,
-6.866329880,0.000000000,25.625491972,
-6.658147540,0.000000000,25.745146280,
-6.448374452,0.000000000,25.863017304,
-6.237006316,0.000000000,25.979000976,
-6.024039310,0.000000000,26.092980937,
-5.809470497,0.000000000,26.204827974,
-5.593298293,0.000000000,26.314399560,
-5.375522960,0.000000000,26.421539470,
-5.156147133,0.000000000,26.526077440,
-4.935176398,0.000000000,26.627829014,
-4.712619881,0.000000000,26.726595455,
-4.488490875,0.000000000,26.822163819,
-4.262807487,0.000000000,26.914307225,
-4.035593306,0.000000000,27.002785324,
-3.806878075,0.000000000,27.087344993,
-3.576698359,0.000000000,27.167721274,
-3.345098198,0.000000000,27.243638560,
-3.112129738,0.000000000,27.314812147,
-2.877853810,0.000000000,27.380949993,
-2.642340458,0.000000000,27.441754876,
-2.405669377,0.000000000,27.496926807,
-2.167930260,0.000000000,27.546165738,
-1.929223026,0.000000000,27.589174627,
-1.689657909,0.000000000,27.625662612,
-1.449355401,0.000000000,27.655348523,
-1.208446027,0.000000000,27.677964474,
-0.967069930,0.000000000,27.693259462,
-0.725376294,0.000000000,27.701003084,
-0.483522562,0.000000000,27.700989053,
-0.241673486,0.000000000,27.693038554,
-0.000000000,0.000000000,27.677003310,
0.000000000,0.000000000,27.677003310,
0.000000000,0.238684834,27.350572964,
0.000000000,0.470782247,26.971096856,
0.000000000,0.695237410,26.550045544,
0.000000000,0.911393737,26.098901893,
0.000000000,1.118953907,25.628257939,
0.000000000,1.317914200,25.147301002,
0.000000000,1.508491995,24.663626111,
0.000000000,1.691059060,24.183271236,
0.000000000,1.866086511,23.710877261,
0.000000000,2.034102629,23.249899441,
0.000000000,2.195662257,22.802824389,
0.000000000,2.351325531,22.371368051,
0.000000000,2.501643655,21.956644569,
0.000000000,2.647149704,21.559304238,
0.000000000,2.788352883,21.179642877,
0.000000000,2.925735080,20.817686803,
0.000000000,3.059748870,20.473257742,
0.000000000,3.190816384,20.146021774,
0.000000000,3.319328651,19.835525869,
0.000000000,3.445645170,19.541224809,
0.000000000,3.570093501,19.262500801,
0.000000000,3.692968834,18.998677646,
0.000000000,3.814533420,18.749030762,
0.000000000,3.935015912,18.512794342,
0.000000000,4.054610554,18.289166305,
0.000000000,4.173476317,18.077311977,
0.000000000,4.291735978,17.876366883,
0.000000000,4.409475242,17.685439229,
0.000000000,4.526741976,17.503612475,
0.000000000,4.643545664,17.329948346,
0.000000000,4.759857204,17.163490595,
0.000000000,4.875609130,17.003269703,
0.000000000,4.990696444,16.848308834,
0.000000000,5.104978151,16.697631153,
0.000000000,5.218279619,16.550268518,
0.000000000,5.330395851,16.405271556,
0.000000000,5.441095746,16.261721037,
0.000000000,5.550127352,16.118740228,
0.000000000,5.657224049,15.975507890,
0.000000000,5.762111607,15.831271528,
0.000000000,5.864515835,15.685360103,
0.000000000,5.964170703,15.537195878,
0.000000000,6.060826542,15.386304547,
0.000000000,6.154258000,15.232323068,
0.000000000,6.244271447,15.075004814,
0.000000000,6.330711451,14.914221548,
0.000000000,6.413466040,14.749962075,
0.000000000,6.492470564,14.582327640,
0.000000000,6.567709974,14.411524230,
0.000000000,6.639219516,14.237852199,
0.000000000,6.707083913,14.061693846,
0.000000000,6.771435099,13.883499397,
0.000000000,6.832448829,13.703772299,
0.000000000,6.890340324,13.523054305,
0.000000000,6.945359250,13.341910984,
0.000000000,6.997784349,13.160918224,
0.000000000,7.047917878,12.980649954,
0.000000000,7.096080168,12.801667499,
0.000000000,7.142604429,12.624510588,
0.000000000,7.187831910,12.449690064,
0.000000000,7.232107557,12.277682274,
0.000000000,7.275776197,12.108925043,
0.000000000,7.319179217,11.943814953,
0.000000000,7.362651799,11.782705900,
0.000000000,7.406520654,11.625908648,
0.000000000,7.451102165,11.473691166,
0.000000000,7.496700987,11.326279687,
0.000000000,7.543608958,11.183860203,
0.000000000,7.592104306,11.046580312,
0.000000000,7.642451105,10.914551312,
0.000000000,7.694898948,10.787850457,
0.000000000,7.749682690,10.666523144,
0.000000000,7.807022422,10.550585275,
0.000000000,7.867123396,10.440025364,
0.000000000,7.930176097,10.334806700,
0.000000000,7.996356279,10.234869307,
0.000000000,8.065825022,10.140131786,
0.000000000,8.138728757,10.050493000,
0.000000000,8.215199297,9.965833655,
0.000000000,8.295353781,9.886017671,
0.000000000,8.379294581,9.810893425,
0.000000000,8.467109132,9.740294846,
0.000000000,8.558869751,9.674042433,
0.000000000,8.654633257,9.611944006,
0.000000000,8.754440662,9.553795517,
0.000000000,8.858316641,9.499381589,
0.000000000,8.966269007,9.448476078,
0.000000000,9.078288049,9.400842472,
0.000000000,9.194345808,9.356234268,
0.000000000,9.314395237,9.314395237,
0.000000000,9.438369308,9.275059687,
0.000000000,9.566180035,9.237952678,
0.000000000,9.697717425,9.202790214,
0.000000000,9.832848379,9.169279454,
0.000000000,9.971415537,9.137118906,
0.000000000,10.113236168,9.105998747,
0.000000000,10.258101007,9.075601127,
0.000000000,10.405773180,9.045600623,
0.000000000,10.555987202,9.015664785,
0.000000000,10.708448156,8.985454898,
0.000000000,10.862830983,8.954626832,
0.000000000,11.018780148,8.922832229,
0.000000000,11.175909541,8.889719851,
0.000000000,11.333802840,8.854937253,
0.000000000,11.492014350,8.818132757,
0.000000000,11.650070410,8.778957741,
0.000000000,11.807471481,8.737069290,
0.000000000,11.963694869,8.692133114,
0.000000000,12.118198343,8.643826874,
0.000000000,12.270424408,8.591843667,
0.000000000,12.419805528,8.535895849,
0.000000000,12.565769991,8.475718880,
0.000000000,12.707748584,8.411075303,
0.000000000,12.845181768,8.341758576,
0.000000000,12.977527315,8.267596711,
0.000000000,13.104268180,8.188455565,
0.000000000,13.224920280,8.104241571,
0.000000000,13.339040068,8.014903872,
0.000000000,13.446231505,7.920435657,
0.000000000,13.546152124,7.820874575,
0.000000000,13.638518178,7.716302320,
0.000000000,13.723108310,7.606843150,
0.000000000,13.799765900,7.492661549,
0.000000000,13.868399867,7.373959011,
0.000000000,13.928983911,7.250970072,
0.000000000,13.981554350,7.123957765,
0.000000000,14.026206536,6.993208610,
0.000000000,14.063090240,6.859027406,
0.000000000,14.092404021,6.721731915,
0.000000000,14.114388989,6.581647676,
0.000000000,14.129322146,6.439103075,
0.000000000,14.137509558,6.294424794,
0.000000000,14.139279630,6.147933756,
0.000000000,14.134976569,5.999941581,
0.000000000,14.124954370,5.850747668,
0.000000000,14.109571271,5.700636829,
0.000000000,14.089184816,5.549877492,
0.000000000,14.064147636,5.398720461,
0.000000000,14.034803842,5.247398136,
0.000000000,14.001486138,5.096124190,
0.000000000,13.964513456,4.945093571,
0.000000000,13.924189317,4.794482874,
0.000000000,13.880800550,4.644450895,
0.000000000,13.834616589,4.495139420,
0.000000000,13.785889103,4.346674138,
0.000000000,13.734851997,4.199165661,
0.000000000,13.681721641,4.052710584,
0.000000000,13.626697354,3.907392589,
0.000000000,13.569962068,3.763283543,
0.000000000,13.511683061,3.620444565,
0.000000000,13.452012906,3.478927082,
0.000000000,13.391090324,3.338773806,
0.000000000,13.329041222,3.200019676,
0.000000000,13.265979642,3.062692723,
0.000000000,13.202008740,2.926814874,
0.000000000,13.137221790,2.792402694,
0.000000000,13.071703089,2.659468051,
0.000000000,13.005528903,2.528018729,
0.000000000,12.938768287,2.398058957,
0.000000000,12.871483943,2.269589901,
0.000000000,12.803732981,2.142610083,
0.000000000,12.735567677,2.017115759,
0.000000000,12.667036078,1.893101226,
0.000000000,12.598182706,1.770559113,
0.000000000,12.529049109,1.649480608,
0.000000000,12.459674390,1.529855649,
0.000000000,12.390095683,1.411673089,
0.000000000,12.320348616,1.294920819,
0.000000000,12.250467697,1.179585875,
0.000000000,12.180486680,1.065654501,
0.000000000,12.110438819,0.953112205,
0.000000000,12.040357245,0.841943797,
0.000000000,11.970275102,0.732133389,
0.000000000,11.900225783,0.623664406,
0.000000000,11.830243073,0.516519567,
0.000000000,11.760361289,0.410680866,
0.000000000,11.690615325,0.306129536,
0.000000000,11.621040720,0.202846020,
0.000000000,11.551673661,0.100809929,
0.000000000,11.482550910,-0.000000000,
0.000000000,11.413709794,-0.099605936,
0.000000000,11.345188020,-0.198030994,
0.000000000,11.277023541,-0.295299254,
0.000000000,11.209254373,-0.391435788,
0.000000000,11.141918290,-0.486466658,
0.000000000,11.075052546,-0.580418909,
0.000000000,11.008693517,-0.673320540,
0.000000000,10.942876242,-0.765200449,
0.000000000,10.877633957,-0.856088359,
0.000000000,10.812997546,-0.946014704,
0.000000000,10.748994871,-1.035010485,
0.000000000,10.685650102,-1.123107082,
0.000000000,10.622982841,-1.210336012,
0.000000000,10.561007269,-1.296728640,
0.000000000,10.499731114,-1.382315825,
0.000000000,10.439154522,-1.467127490,
0.000000000,10.379268784,-1.551192113,
0.000000000,10.320054977,-1.634536132,
0.000000000,10.261482416,-1.717183241,
0.000000000,10.203506939,-1.799153571,
0.000000000,10.146069146,-1.880462765,
0.000000000,10.089092317,-1.961120883,
0.000000000,10.032480258,-2.041131177,
0.000000000,9.976115026,-2.120488709,
0.000000000,9.919854393,-2.199178773,
0.000000000,9.863529224,-2.277175150,
0.000000000,9.806940817,-2.354438182,
0.000000000,9.749858049,-2.430912635,
0.000000000,9.692014623,-2.506525409,
0.000000000,9.633106339,-2.581183064,
0.000000000,9.572788505,-2.654769207,
0.000000000,9.510673726,-2.727141806,
0.000000000,9.446330083,-2.798130449,
0.000000000,9.379279980,-2.867533660,
0.000000000,9.308999856,-2.935116380,
0.000000000,9.234921011,-3.000607730,
0.000000000,9.156431814,-3.063699228,
0.000000000,9.072881563,-3.124043654,
0.000000000,8.983586284,-3.181254751,
0.000000000,8.887836676,-3.234907997,
0.000000000,8.784908389,-3.284542657,
0.000000000,8.674074689,-3.329665310,
0.000000000,8.554621430,-3.369754996,
0.000000000,8.425864096,-3.404270070,
0.000000000,8.287166447,-3.432656736,
0.000000000,8.137960121,-3.454359127,
0.000000000,7.977764322,-3.468830652,
0.000000000,7.806204603,-3.475546213,
0.000000000,7.623029636,-3.474014752,
0.000000000,7.428124893,-3.463791523,
0.000000000,7.221522276,-3.444489434,
0.000000000,7.003404964,-3.415788832,
0.000000000,6.774107039,-3.377445181,
0.000000000,6.534107863,-3.329294246,
0.000000000,6.284021505,-3.271254540,
0.000000000,6.024581915,-3.203327026,
0.000000000,5.756624779,-3.125592235,
0.000000000,5.481067147,-3.038205131,
0.000000000,5.198886013,-2.941388183,
0.000000000,4.911096939,-2.835423140,
0.000000000,4.618733682,-2.720642058,
0.000000000,4.322829598,-2.597418068,
0.000000000,4.024401333,-2.466156309,
0.000000000,3.724435149,-2.327285378,
0.000000000,3.423875946,-2.181249542,
0.000000000,3.123618964,-2.028501873,
0.000000000,2.824503941,-1.869498376,
0.000000000,2.527311491,-1.704693125,
0.000000000,2.232761358,-1.534534366,
0.000000000,1.941512241,-1.359461506,
0.000000000,1.654162855,-1.179902897,
0.000000000,1.371253943,-0.996274306,
0.000000000,1.093270967,-0.808977960,
0.000000000,0.820647257,-0.618402064,
0.000000000,0.553767438,-0.424920701,
0.000000000,0.292970987,-0.228894021,
0.000000000,0.038555790,-0.030668660,
0.000000000,-0.209218367,0.169421693,
0.000000000,-0.450126448,0.371055609,
0.000000000,-0.683974996,0.573923167,
0.000000000,-0.910599172,0.777725165,
0.000000000,-1.129860005,0.982172318,
0.000000000,-1.341641875,1.186984463,
0.000000000,-1.545850216,1.391889787,
0.000000000,-1.742409429,1.596624077,
0.000000000,-1.931261003,1.800930021,
0.000000000,-2.112361830,2.004556528,
0.000000000,-2.285682688,2.207258114,
0.000000000,-2.451206896,2.408794308,
0.000000000,-2.608929117,2.608929117,
0.000000000,-2.758854289,2.807430521,
0.000000000,-2.900996686,3.004070009,
0.000000000,-3.035379086,3.198622154,
0.000000000,-3.162032036,3.390864215,
0.000000000,-3.280993202,3.580575773,
0.000000000,-3.392306811,3.767538398,
0.000000000,-3.496023144,3.951535334,
0.000000000,-3.592198101,4.132351207,
0.000000000,-3.680892822,4.309771763,
0.000000000,-3.762173353,4.483583609,
0.000000000,-3.836110355,4.653573979,
0.000000000,-3.902778851,4.819530505,
0.000000000,-3.962258009,4.981241010,
0.000000000,-4.014630951,5.138493292,
0.000000000,-4.059984591,5.291074932,
0.000000000,-4.098409495,5.438773097,
0.000000000,-4.129999759,5.581374343,
0.000000000,-4.154852911,5.718664428,
0.000000000,-4.173069821,5.850428118,
0.000000000,-4.184754633,5.976448988,
0.000000000,-4.190014706,6.096509227,
0.000000000,-4.188960561,6.210389426,
0.000000000,-4.181705851,6.317868369,
0.000000000,-4.168367328,6.418722805,
0.000000000,-4.149064824,6.512727213,
0.000000000,-4.123921237,6.599653550,
0.000000000,-4.093062528,6.679270992,
0.000000000,-4.056617721,6.751345641,
0.000000000,-4.014718910,6.815640227,
0.000000000,-3.967501271,6.871913781,
0.000000000,-3.915103088,6.919921281,
0.000000000,-3.857665768,6.959413269,
0.000000000,-3.795333881,6.990135446,
0.000000000,-3.728255196,7.011828216,
0.000000000,-3.656580720,7.024226208,
0.000000000,-3.580464756,7.027057745,
0.000000000,-3.500064961,7.020044271,
0.000000000,-3.415542409,7.002899723,
0.000000000,-3.327061673,6.975329854,
0.000000000,-3.234790908,6.937031488,
0.000000000,-3.138901954,6.887691713,
0.000000000,-3.039570445,6.826986995,
0.000000000,-2.936975941,6.754582229,
0.000000000,-2.831302071,6.670129681,
0.000000000,-2.722736701,6.573267870,
0.000000000,-2.611472127,6.463620329,
0.000000000,-2.497705291,6.340794281,
0.000000000,-2.381638041,6.204379217,
0.000000000,-2.263477421,6.053945360,
0.000000000,-2.143436013,5.889042046,
0.000000000,-2.021732343,5.709196016,
0.000000000,-1.898591348,5.513909644,
0.000000000,-1.774244930,5.302659142,
0.000000000,-1.648932622,5.074892784,
0.000000000,-1.522902370,4.830029242,
0.000000000,-1.396411486,4.567456165,
0.000000000,-1.269727784,4.286529161,
0.000000000,-1.143130973,3.986571467,
0.000000000,-1.016914354,3.666874700,
0.000000000,-0.891386908,3.326701228,
0.000000000,-0.766875872,2.965288977,
0.000000000,-0.643729960,2.581859849,
0.000000000,-0.522323364,2.175633387,
0.000000000,-0.403060796,1.745848114,
0.000000000,-0.286383821,1.291793937,
0.000000000,-0.172778835,0.812860510,
0.000000000,-0.062787098,0.308608445,
0.000000000,0.042982739,-0.221127021,
0.000000000,0.143839177,-0.776086752,
0.000000000,0.238989279,-1.355375551,
0.000000000,0.327517218,-1.957165719,
0.000000000,0.408361509,-2.578293093,
0.000000000,0.480294771,-3.213727350,
0.000000000,0.541914162,-3.855919618,
0.000000000,0.591657284,-4.494083245,
0.000000000,0.627867009,-5.113566430,
0.000000000,0.648935572,-5.695634416,
0.000000000,0.653553613,-6.218147262,
0.000000000,0.641058190,-6.657643859,
0.000000000,0.611806357,-6.992978657,
0.000000000,0.567423250,-7.209795982,
0.000000000,0.510758412,-7.304185582,
0.000000000,0.445493570,-7.283755488,
0.000000000,0.375530742,-7.165553417,
0.000000000,0.304401229,-6.971934373,
0.000000000,0.234885581,-6.726243004,
0.000000000,0.168890939,-6.449684748,
0.000000000,0.107519046,-6.159762016,
0.000000000,0.051226287,-5.869951126,
0.000000000,-0.000000000,-5.590092206,
0.000000000,-0.046488560,-5.327061300,
0.000000000,-0.088767173,-5.085467942,
0.000000000,-0.127479909,-4.868261315,
0.000000000,-0.163331819,-4.677211333,
0.000000000,-0.197053659,-4.513270808,
0.000000000,-0.229380424,-4.376839223,
0.000000000,-0.261039048,-4.267950705,
0.000000000,-0.292742018,-4.186405898,
0.000000000,-0.325184696,-4.131863330,
0.000000000,-0.359044892,-4.103901898,
0.000000000,-0.394983736,-4.102062943,
0.000000000,-0.433647239,-4.125877872,
0.000000000,-0.475668123,-4.174885537,
0.000000000,-0.521667664,-4.248642178,
0.000000000,-0.572257319,-4.346725887,
0.000000000,-0.628039994,-4.468736757,
0.000000000,-0.689610770,-4.614293406,
0.000000000,-0.757556918,-4.783026141,
0.000000000,-0.832456962,-4.974566646,
0.000000000,-0.914878499,-5.188533797,
0.000000000,-1.005374399,-5.424514834,
0.000000000,-1.104476847,-5.682040799,
0.000000000,-1.212688572,-5.960554762,
0.000000000,-1.330470367,-6.259370948,
0.000000000,-1.458223788,-6.577622443,
0.000000000,-1.596267649,-6.914194809,
0.000000000,-1.744806652,-7.267642748,
0.000000000,-1.903890372,-7.636087204,
0.000000000,-2.073360825,-8.017091452,
0.000000000,-2.252787476,-8.407517318,
0.000000000,-2.441389974,-8.803367845,
0.000000000,-2.637951847,-9.199631373,
0.000000000,-2.840733372,-9.590155144,
0.000000000,-3.047399164,-9.967593534,
0.000000000,-3.254985004,-10.323493521,
0.000000000,-3.459936320,-10.648589052,
0.000000000,-3.658251859,-10.933362322,
0.000000000,-3.845753187,-11.168878238,
0.000000000,-4.018468636,-11.347805361,
0.000000000,-4.173074539,-11.465428066,
0.000000000,-4.307296437,-11.520387632,
0.000000000,-4.420164966,-11.514923417,
0.000000000,-4.512059333,-11.454529930,
0.000000000,-4.584540249,-11.347135299,
0.000000000,-4.640038087,-11.202042879,
0.000000000,-4.681490310,-11.028900022,
0.000000000,-4.712010255,-10.836881667,
0.000000000,-4.734634737,-10.634163730,
0.000000000,-4.752162646,-10.427669217,
0.000000000,-4.767073093,-10.223021239,
0.000000000,-4.781501960,-10.024627328,
0.000000000,-4.797255268,-9.835830904,
0.000000000,-4.815842294,-9.659085326,
0.000000000,-4.838516481,-9.496123277,
0.000000000,-4.866317034,-9.348108047,
0.000000000,-4.900107244,-9.215761377,
0.000000000,-4.940607914,-9.099467816,
0.000000000,-4.988425501,-8.999357827,
0.000000000,-5.044075147,-8.915372640,
0.000000000,-5.107999320,-8.847314347,
0.000000000,-5.180582542,-8.794883919,
0.000000000,-5.262163042,-8.757709984,
0.000000000,-5.353041685,-8.735370106,
0.000000000,-5.453488821,-8.727406464,
0.000000000,-5.563749356,-8.733337119,
0.000000000,-5.684046289,-8.752663733,
0.000000000,-5.814583058,-8.784876721,
0.000000000,-5.955544757,-8.829458203,
0.000000000,-6.107098333,-8.885883213,
0.000000000,-6.269391855,-8.953619481,
0.000000000,-6.442552835,-9.032125959,
0.000000000,-6.626685603,-9.120850257,
0.000000000,-6.821867602,-9.219224946,
0.000000000,-7.028144597,-9.326662893,
0.000000000,-7.245524623,-9.442551529,
0.000000000,-7.473970534,-9.566246044,
0.000000000,-7.713390944,-9.697061426,
0.000000000,-7.963629471,-9.834263390,
0.000000000,-8.224452021,-9.977058107,
0.000000000,-8.495532017,-10.124580802,
0.000000000,-8.776433543,-10.275883406,
0.000000000,-9.066592392,-10.429921449,
0.000000000,-9.365295352,-10.585540763,
0.000000000,-9.671658295,-10.741464741,
0.000000000,-9.984604016,-10.896283242,
0.000000000,-10.302841422,-11.048444765,
0.000000000,-10.624848227,-11.196253895,
0.000000000,-10.948860205,-11.337876644,
0.000000000,-11.272870615,-11.471356478,
0.000000000,-11.594644067,-11.594644067,
0.000000000,-11.911749074,-11.705643214,
0.000000000,-12.221612873,-11.802274362,
0.000000000,-12.521600221,-11.882554928,
0.000000000,-12.809114955,-11.944692935,
0.000000000,-13.081719176,-11.987187090,
0.000000000,-13.337260328,-12.008923139,
0.000000000,-13.573993248,-12.009254767,
0.000000000,-13.790682168,-11.988057114,
0.000000000,-13.986669126,-11.945743955,
0.000000000,-14.161899471,-11.883244623,
0.000000000,-14.316901622,-11.801942939,
0.000000000,-14.452725267,-11.703586157,
0.000000000,-14.570848207,-11.590176000,
0.000000000,-14.673065145,-11.463854895,
0.000000000,-14.761372231,-11.326799292,
0.000000000,-14.837858924,-11.181128687,
0.000000000,-14.904615237,-11.028835114,
0.000000000,-14.963658542,-10.871734305,
0.000000000,-15.016880752,-10.711436942,
0.000000000,-15.066014397,-10.549336852,
0.000000000,-15.112614543,-10.386612210,
0.000000000,-15.158053197,-10.224235980,
0.000000000,-15.203522702,-10.062992156,
0.000000000,-15.250045267,-9.903495193,
0.000000000,-15.298486074,-9.746210513,
0.000000000,-15.349568257,-9.591474769,
0.000000000,-15.403888365,-9.439514930,
0.000000000,-15.461931497,-9.290465731,
0.000000000,-15.524085509,-9.144385203,
0.000000000,-15.590653959,-9.001268260,
0.000000000,-15.661867791,-8.861058452,
0.000000000,-15.737895614,-8.723657990,
0.000000000,-15.818852681,-8.588936225,
0.000000000,-15.904808669,-8.456736778,
0.000000000,-15.995794345,-8.326883483,
0.000000000,-16.091807314,-8.199185355,
0.000000000,-16.192816851,-8.073440665,
0.000000000,-16.298768032,-7.949440323,
0.000000000,-16.409585264,-7.826970672,
0.000000000,-16.525175179,-7.705815739,
0.000000000,-16.645429184,-7.585759114,
0.000000000,-16.770225490,-7.466585447,
0.000000000,-16.899430966,-7.348081714,
0.000000000,-17.032902566,-7.230038186,
0.000000000,-17.170488595,-7.112249248,
0.000000000,-17.312029813,-6.994514067,
0.000000000,-17.457360285,-6.876637093,
0.000000000,-17.606308158,-6.758428492,
0.000000000,-17.758696340,-6.639704489,
0.000000000,-17.914343020,-6.520287626,
0.000000000,-18.073062160,-6.400006973,
0.000000000,-18.234663942,-6.278698314,
0.000000000,-18.398955100,-6.156204260,
0.000000000,-18.565739272,-6.032374365,
0.000000000,-18.734817278,-5.907065198,
0.000000000,-18.905987455,-5.780140428,
0.000000000,-19.079045826,-5.651470845,
0.000000000,-19.253786438,-5.520934420,
0.000000000,-19.430001553,-5.388416322,
0.000000000,-19.607481891,-5.253808938,
0.000000000,-19.786016897,-5.117011894,
0.000000000,-19.965394969,-4.977932053,
0.000000000,-20.145403722,-4.836483527,
0.000000000,-20.325830240,-4.692587661,
0.000000000,-20.506461348,-4.546173031,
0.000000000,-20.687083919,-4.397175429,
0.000000000,-20.867485149,-4.245537837,
0.000000000,-21.047452904,-4.091210402,
0.000000000,-21.226776012,-3.934150393,
0.000000000,-21.405244629,-3.774322157,
0.000000000,-21.582650607,-3.611697063,
0.000000000,-21.758787852,-3.446253436,
0.000000000,-21.933452729,-3.277976473,
0.000000000,-22.106444484,-3.106858160,
0.000000000,-22.277565605,-2.932897152,
0.000000000,-22.446622314,-2.756098665,
0.000000000,-22.613424995,-2.576474333,
0.000000000,-22.777788593,-2.394042051,
0.000000000,-22.939533148,-2.208825813,
0.000000000,-23.098484163,-2.020855509,
0.000000000,-23.254473153,-1.830166728,
0.000000000,-23.407338006,-1.636800523,
0.000000000,-23.556923512,-1.440803165,
0.000000000,-23.703081741,-1.242225876,
0.000000000,-23.845672512,-1.041124546,
0.000000000,-23.984563776,-0.837559423,
0.000000000,-24.119632011,-0.631594792,
0.000000000,-24.250762579,-0.423298635,
0.000000000,-24.377850071,-0.212742275,
0.000000000,-24.500798600,-0.000000000,
0.000000000,-24.619522048,0.214851314,
0.000000000,-24.733944317,0.431732604,
0.000000000,-24.843999484,0.650563022,
0.000000000,-24.949631934,0.871260346,
0.000000000,-25.050796458,1.093741394,
0.000000000,-25.147458216,1.317922440,
0.000000000,-25.239592770,1.543719625,
0.000000000,-25.327185973,1.771049371,
0.000000000,-25.410233784,1.999828770,
0.000000000,-25.488742076,2.229975979,
0.000000000,-25.562726361,2.461410591,
0.000000000,-25.632211444,2.694053982,
0.000000000,-25.697231024,2.927829648,
0.000000000,-25.757827233,3.162663507,
0.000000000,-25.814050079,3.398484166,
0.000000000,-25.865956913,3.635223175,
0.000000000,-25.913611764,3.872815227,
0.000000000,-25.957084615,4.111198319,
0.000000000,-25.996450721,4.350313891,
0.000000000,-26.031789743,4.590106888,
0.000000000,-26.063184933,4.830525803,
0.000000000,-26.090722241,5.071522655,
0.000000000,-26.114489364,5.313052909,
0.000000000,-26.134574783,5.555075357,
0.000000000,-26.151066750,5.797551921,
0.000000000,-26.164052210,6.040447406,
0.000000000,-26.173615750,6.283729190,
0.000000000,-26.179838430,6.527366830,
0.000000000,-26.182796685,6.771331630,
0.000000000,-26.182561091,7.015596100,
0.000000000,-26.179195202,7.260133373,
0.000000000,-26.172754249,7.504916513,
0.000000000,-26.163283941,7.749917776,
0.000000000,-26.150819130,7.995107753,
0.000000000,-26.135382540,8.240454462,
0.000000000,-26.116983404,8.485922314,
0.000000000,-26.095616221,8.731471047,
0.000000000,-26.071259356,8.977054510,
0.000000000,-26.043873797,9.222619412,
0.000000000,-26.013401864,9.468103970,
0.000000000,-25.979765982,9.713436477,
0.000000000,-25.942867562,9.958533823,
0.000000000,-25.902585975,10.203299961,
0.000000000,-25.858777623,10.447624328,
0.000000000,-25.811275314,10.691380297,
0.000000000,-25.759887697,10.934423596,
0.000000000,-25.704399207,11.176590866,
0.000000000,-25.644570175,11.417698264,
0.000000000,-25.580137474,11.657540267,
0.000000000,-25.510815647,11.895888702,
0.000000000,-25.436298596,12.132492073,
0.000000000,-25.356261924,12.367075265,
0.000000000,-25.270365981,12.599339707,
0.000000000,-25.178259692,12.828964087,
0.000000000,-25.079585138,13.055605665,
0.000000000,-24.973982963,13.278902287,
0.000000000,-24.861098527,13.498475144,
0.000000000,-24.740588760,13.713932288,
0.000000000,-24.612129544,13.924872909,
0.000000000,-24.475423558,14.130892380,
0.000000000,-24.330208226,14.331587904,
0.000000000,-24.176263629,14.526564730,
0.000000000,-24.013420046,14.715442730,
0.000000000,-23.841564754,14.897863116,
0.000000000,-23.660647883,15.073495118,
0.000000000,-23.470686961,15.242042330,
0.000000000,-23.271769938,15.403248506,
0.000000000,-23.064056504,15.556902545,
0.000000000,-22.847777620,15.702842504,
0.000000000,-22.623233252,15.840958462,
0.000000000,-22.390788397,15.971194148,
0.000000000,-22.150867556,16.093547312,
0.000000000,-21.903948007,16.208068915,
0.000000000,-21.650551986,16.314861136,
0.000000000,-21.391238317,16.414074467,
0.000000000,-21.126593655,16.505903959,
0.000000000,-20.857223819,16.590584947,
0.000000000,-20.583745334,16.668388315,
0.000000000,-20.306777547,16.739615610,
0.000000000,-20.026935473,16.804594169,
0.000000000,-19.744823470,16.863672363,
0.000000000,-19.461029801,16.917215110,
0.000000000,-19.176122190,16.965599778,
0.000000000,-18.890644245,17.009212478,
0.000000000,-18.605112789,17.048444844,
0.000000000,-18.320015945,17.083691247,
0.000000000,-18.035811995,17.115346515,
0.000000000,-17.752928720,17.143803985,
0.000000000,-17.471763402,17.169454077,
0.000000000,-17.192683119,17.192683119,
0.000000000,-16.916025424,17.213872532,
0.000000000,-16.642099258,17.233398267,
0.000000000,-16.371185995,17.251630429,
0.000000000,-16.103540684,17.268933150,
0.000000000,-15.839393253,17.285664509,
0.000000000,-15.578949815,17.302176632,
0.000000000,-15.322393911,17.318815823,
0.000000000,-15.069887711,17.335922723,
0.000000000,-14.821573223,17.353832577,
0.000000000,-14.577573325,17.372875382,
0.000000000,-14.337992808,17.393376120,
0.000000000,-14.102919292,17.415654932,
0.000000000,-13.872424027,17.440027206,
0.000000000,-13.646562675,17.466803704,
0.000000000,-13.425375907,17.496290522,
0.000000000,-13.208890010,17.528789087,
0.000000000,-12.997117319,17.564595973,
0.000000000,-12.790056634,17.604002714,
0.000000000,-12.587693523,17.647295466,
0.000000000,-12.390000540,17.694754575,
0.000000000,-12.196937412,17.746654057,
0.000000000,-12.008451116,17.803260917,
0.000000000,-11.824475885,17.864834313,
